,x,y,z,muscle1,muscle2,muscle3
355,606.0,606.0,528.0,4.0,3.0,4.0
356,606.0,606.0,528.0,4.0,4.0,4.0
357,606.0,606.0,527.0,4.0,3.0,4.0
358,606.0,606.0,527.0,4.0,4.0,4.0
359,606.0,606.0,528.0,3.0,4.0,4.0
360,606.0,607.0,528.0,4.0,4.0,4.0
361,607.0,607.0,528.0,4.0,4.0,4.0
362,607.0,607.0,528.0,4.0,3.0,4.0
363,607.0,606.0,528.0,4.0,4.0,4.0
364,606.0,606.0,528.0,3.0,3.0,4.0
365,606.0,606.0,528.0,4.0,4.0,4.0
366,606.0,606.0,528.0,4.0,4.0,4.0
367,606.0,606.0,529.0,4.0,4.0,4.0
368,606.0,606.0,529.0,4.0,4.0,4.0
369,606.0,606.0,528.0,3.0,3.0,4.0
370,606.0,606.0,529.0,5.0,4.0,4.0
371,606.0,606.0,528.0,4.0,4.0,4.0
372,606.0,606.0,529.0,3.0,3.0,4.0
373,606.0,606.0,529.0,4.0,4.0,4.0
374,606.0,607.0,528.0,4.0,5.0,3.0
375,607.0,606.0,528.0,4.0,4.0,4.0
376,606.0,606.0,528.0,4.0,4.0,4.0
377,606.0,606.0,528.0,4.0,4.0,3.0
378,606.0,606.0,528.0,3.0,4.0,4.0
379,606.0,606.0,528.0,4.0,4.0,4.0
380,606.0,606.0,528.0,4.0,4.0,4.0
381,606.0,606.0,528.0,4.0,4.0,4.0
382,606.0,606.0,528.0,4.0,4.0,3.0
383,606.0,606.0,528.0,4.0,5.0,4.0
384,606.0,606.0,527.0,4.0,4.0,4.0
385,606.0,606.0,528.0,3.0,5.0,4.0
386,606.0,607.0,528.0,4.0,4.0,4.0
387,607.0,606.0,528.0,3.0,4.0,4.0
388,606.0,607.0,528.0,4.0,4.0,4.0
389,607.0,606.0,528.0,4.0,4.0,4.0
390,606.0,607.0,528.0,4.0,4.0,4.0
391,607.0,607.0,528.0,4.0,4.0,4.0
392,607.0,606.0,528.0,4.0,4.0,3.0
393,606.0,607.0,528.0,4.0,4.0,4.0
394,607.0,606.0,528.0,4.0,4.0,4.0
395,606.0,607.0,528.0,4.0,4.0,4.0
396,607.0,606.0,528.0,5.0,4.0,4.0
397,606.0,607.0,528.0,4.0,4.0,4.0
398,607.0,607.0,528.0,4.0,3.0,4.0
399,607.0,607.0,528.0,4.0,4.0,4.0
400,607.0,606.0,527.0,4.0,4.0,4.0
401,606.0,607.0,528.0,4.0,3.0,4.0
402,607.0,607.0,527.0,4.0,4.0,4.0
403,607.0,607.0,527.0,4.0,4.0,4.0
404,607.0,606.0,527.0,4.0,4.0,4.0
405,606.0,606.0,528.0,4.0,4.0,3.0
406,606.0,607.0,528.0,4.0,4.0,3.0
407,607.0,606.0,528.0,4.0,4.0,4.0
408,606.0,606.0,528.0,4.0,3.0,3.0
409,606.0,606.0,528.0,4.0,4.0,4.0
410,606.0,606.0,528.0,4.0,4.0,4.0
411,606.0,606.0,528.0,4.0,5.0,4.0
412,606.0,606.0,528.0,4.0,4.0,4.0
413,606.0,606.0,528.0,3.0,3.0,4.0
414,606.0,606.0,529.0,4.0,4.0,4.0
415,606.0,606.0,528.0,4.0,4.0,4.0
416,606.0,606.0,528.0,4.0,3.0,4.0
417,606.0,606.0,528.0,4.0,3.0,4.0
418,606.0,606.0,528.0,4.0,4.0,4.0
419,606.0,606.0,528.0,4.0,4.0,4.0
420,606.0,606.0,528.0,4.0,4.0,4.0
421,606.0,606.0,528.0,4.0,3.0,4.0
422,606.0,606.0,528.0,4.0,4.0,4.0
423,606.0,606.0,528.0,4.0,4.0,4.0
424,606.0,606.0,527.0,4.0,4.0,4.0
425,606.0,606.0,528.0,4.0,4.0,4.0
426,606.0,606.0,528.0,4.0,4.0,3.0
427,606.0,607.0,528.0,4.0,4.0,4.0
428,607.0,607.0,528.0,4.0,4.0,4.0
429,607.0,607.0,527.0,4.0,5.0,4.0
430,607.0,607.0,528.0,4.0,4.0,4.0
431,607.0,607.0,528.0,4.0,3.0,4.0
432,607.0,606.0,527.0,4.0,4.0,5.0
433,606.0,606.0,528.0,4.0,4.0,4.0
434,606.0,606.0,527.0,4.0,4.0,4.0
435,606.0,606.0,527.0,4.0,4.0,4.0
436,606.0,606.0,528.0,4.0,4.0,3.0
437,606.0,606.0,528.0,4.0,4.0,4.0
