,x,y,z,muscle1,muscle2,muscle3
404,598.0,598.0,552.0,4.0,7.0,4.0
405,598.0,597.0,552.0,4.0,8.0,4.0
406,597.0,596.0,552.0,4.0,7.0,4.0
407,596.0,596.0,552.0,4.0,7.0,4.0
408,596.0,597.0,552.0,4.0,7.0,4.0
409,597.0,597.0,552.0,5.0,16.0,4.0
410,597.0,596.0,553.0,4.0,15.0,4.0
411,596.0,597.0,552.0,4.0,15.0,4.0
412,597.0,597.0,552.0,5.0,15.0,4.0
413,597.0,597.0,552.0,4.0,14.0,4.0
414,597.0,597.0,552.0,4.0,15.0,4.0
415,597.0,597.0,552.0,4.0,14.0,4.0
416,597.0,598.0,552.0,4.0,15.0,4.0
417,598.0,597.0,553.0,5.0,14.0,4.0
418,597.0,597.0,552.0,4.0,14.0,4.0
419,597.0,597.0,552.0,5.0,13.0,3.0
420,597.0,597.0,553.0,5.0,14.0,4.0
421,597.0,597.0,553.0,4.0,14.0,4.0
422,597.0,596.0,552.0,5.0,14.0,4.0
423,596.0,597.0,552.0,4.0,13.0,4.0
424,597.0,597.0,552.0,5.0,13.0,4.0
425,597.0,596.0,552.0,4.0,13.0,4.0
426,596.0,597.0,553.0,4.0,13.0,4.0
427,597.0,597.0,553.0,5.0,13.0,4.0
428,597.0,596.0,553.0,4.0,13.0,4.0
429,596.0,596.0,553.0,4.0,13.0,4.0
430,596.0,596.0,553.0,4.0,13.0,4.0
431,596.0,596.0,553.0,4.0,13.0,4.0
432,596.0,594.0,553.0,5.0,12.0,3.0
433,594.0,593.0,552.0,5.0,12.0,4.0
434,593.0,593.0,552.0,5.0,12.0,4.0
435,593.0,593.0,552.0,4.0,12.0,4.0
436,593.0,594.0,552.0,4.0,12.0,4.0
437,594.0,595.0,553.0,4.0,12.0,4.0
438,595.0,596.0,552.0,5.0,12.0,4.0
439,596.0,596.0,553.0,5.0,12.0,4.0
440,596.0,597.0,553.0,5.0,11.0,4.0
441,597.0,597.0,552.0,4.0,11.0,5.0
442,597.0,597.0,553.0,4.0,12.0,4.0
443,597.0,597.0,553.0,4.0,12.0,3.0
444,597.0,597.0,554.0,5.0,11.0,4.0
445,597.0,598.0,553.0,5.0,11.0,4.0
446,598.0,597.0,553.0,5.0,11.0,4.0
447,597.0,597.0,553.0,5.0,11.0,4.0
448,597.0,596.0,553.0,4.0,11.0,4.0
449,596.0,596.0,553.0,5.0,11.0,3.0
450,596.0,595.0,554.0,4.0,11.0,4.0
451,595.0,594.0,554.0,5.0,11.0,4.0
452,594.0,595.0,554.0,5.0,10.0,4.0
453,595.0,595.0,554.0,5.0,11.0,4.0
454,595.0,595.0,555.0,5.0,10.0,4.0
455,595.0,594.0,554.0,4.0,11.0,4.0
456,594.0,594.0,553.0,4.0,11.0,4.0
457,594.0,595.0,554.0,4.0,11.0,4.0
458,595.0,594.0,554.0,4.0,10.0,4.0
459,594.0,594.0,554.0,4.0,10.0,4.0
460,594.0,594.0,554.0,5.0,10.0,4.0
461,594.0,594.0,554.0,4.0,10.0,4.0
462,594.0,594.0,554.0,4.0,11.0,4.0
463,594.0,594.0,554.0,4.0,10.0,4.0
464,594.0,595.0,554.0,4.0,11.0,4.0
465,595.0,596.0,553.0,4.0,10.0,4.0
466,596.0,596.0,553.0,4.0,10.0,4.0
